district_id,district_th,amphur_id,amphur_th,province_id,province_th
1023,บางโขมด,128,บ้านหมอ,10,สระบุรี
1024,สร่างโศก,128,บ้านหมอ,10,สระบุรี
1025,ตลาดน้อย,128,บ้านหมอ,10,สระบุรี
1026,หรเทพ,128,บ้านหมอ,10,สระบุรี
1027,โคกใหญ่,128,บ้านหมอ,10,สระบุรี
1028,ไผ่ขวาง,128,บ้านหมอ,10,สระบุรี
1029,บ้านครัว,128,บ้านหมอ,10,สระบุรี
1030,หนองบัว,128,บ้านหมอ,10,สระบุรี
1035,ดอนพุด,129,ดอนพุด,10,สระบุรี
1036,ไผ่หลิ่ว,129,ดอนพุด,10,สระบุรี
1037,บ้านหลวง,129,ดอนพุด,10,สระบุรี
1038,ดงตะงาว,129,ดอนพุด,10,สระบุรี
1039,หนองโดน,130,หนองโดน,10,สระบุรี
1040,บ้านกลับ,130,หนองโดน,10,สระบุรี
1041,ดอนทอง,130,หนองโดน,10,สระบุรี
1042,บ้านโปร่ง,130,หนองโดน,10,สระบุรี
1043,พระพุทธบาท,131,พระพุทธบาท,10,สระบุรี
1044,ขุนโขลน,131,พระพุทธบาท,10,สระบุรี
1045,ธารเกษม,131,พระพุทธบาท,10,สระบุรี
1046,นายาว,131,พระพุทธบาท,10,สระบุรี
1047,พุคำจาน,131,พระพุทธบาท,10,สระบุรี
1048,เขาวง,131,พระพุทธบาท,10,สระบุรี
1049,ห้วยป่าหวาย,131,พระพุทธบาท,10,สระบุรี
1050,พุกร่าง,131,พระพุทธบาท,10,สระบุรี
1051,หนองแก,131,พระพุทธบาท,10,สระบุรี
1052,เสาไห้,132,เสาไห้,10,สระบุรี
1053,บ้านยาง,132,เสาไห้,10,สระบุรี
1054,หัวปลวก,132,เสาไห้,10,สระบุรี
1055,งิ้วงาม,132,เสาไห้,10,สระบุรี
1056,ศาลารีไทย,132,เสาไห้,10,สระบุรี
1057,ต้นตาล,132,เสาไห้,10,สระบุรี
1058,ท่าช้าง,132,เสาไห้,10,สระบุรี
1059,พระยาทด,132,เสาไห้,10,สระบุรี
1060,ม่วงงาม,132,เสาไห้,10,สระบุรี
1061,เริงราง,132,เสาไห้,10,สระบุรี
1062,เมืองเก่า,132,เสาไห้,10,สระบุรี
1063,สวนดอกไม้,132,เสาไห้,10,สระบุรี
1064,มวกเหล็ก,133,มวกเหล็ก,10,สระบุรี
1065,มิตรภาพ,133,มวกเหล็ก,10,สระบุรี
1067,หนองย่างเสือ,133,มวกเหล็ก,10,สระบุรี
1068,ลำสมพุง,133,มวกเหล็ก,10,สระบุรี
1070,ลำพญากลาง,133,มวกเหล็ก,10,สระบุรี
1072,ซับสนุ่น,133,มวกเหล็ก,10,สระบุรี
1073,แสลงพัน,134,วังม่วง,10,สระบุรี
1074,คำพราน,134,วังม่วง,10,สระบุรี
1075,วังม่วง,134,วังม่วง,10,สระบุรี
1076,เขาดินพัฒนา,135,เฉลิมพระเกียรติ,10,สระบุรี
1077,บ้านแก้ง,135,เฉลิมพระเกียรติ,10,สระบุรี
1078,ผึ้งรวง,135,เฉลิมพระเกียรติ,10,สระบุรี
1079,พุแค,135,เฉลิมพระเกียรติ,10,สระบุรี
1080,ห้วยบง,135,เฉลิมพระเกียรติ,10,สระบุรี
1081,หน้าพระลาน,135,เฉลิมพระเกียรติ,10,สระบุรี
1082,บางปลาสร้อย,136,เมืองชลบุรี,11,ชลบุรี
1083,มะขามหย่ง,136,เมืองชลบุรี,11,ชลบุรี
1084,บ้านโขด,136,เมืองชลบุรี,11,ชลบุรี
1085,แสนสุข,136,เมืองชลบุรี,11,ชลบุรี
1086,บ้านสวน,136,เมืองชลบุรี,11,ชลบุรี
1087,หนองรี,136,เมืองชลบุรี,11,ชลบุรี
1088,นาป่า,136,เมืองชลบุรี,11,ชลบุรี
1089,หนองข้างคอก,136,เมืองชลบุรี,11,ชลบุรี
1090,ดอนหัวฬ่อ,136,เมืองชลบุรี,11,ชลบุรี
1091,หนองไม้แดง,136,เมืองชลบุรี,11,ชลบุรี
1092,บางทราย,136,เมืองชลบุรี,11,ชลบุรี
1093,คลองตำหรุ,136,เมืองชลบุรี,11,ชลบุรี
1094,เหมือง,136,เมืองชลบุรี,11,ชลบุรี
1095,บ้านปึก,136,เมืองชลบุรี,11,ชลบุรี
1096,ห้วยกะปิ,136,เมืองชลบุรี,11,ชลบุรี
1097,เสม็ด,136,เมืองชลบุรี,11,ชลบุรี
1098,อ่างศิลา,136,เมืองชลบุรี,11,ชลบุรี
1099,สำนักบก,136,เมืองชลบุรี,11,ชลบุรี
1101,บ้านบึง,137,บ้านบึง,11,ชลบุรี
1102,คลองกิ่ว,137,บ้านบึง,11,ชลบุรี
1103,มาบไผ่,137,บ้านบึง,11,ชลบุรี
1104,หนองซ้ำซาก,137,บ้านบึง,11,ชลบุรี
1105,หนองบอนแดง,137,บ้านบึง,11,ชลบุรี
1106,หนองชาก,137,บ้านบึง,11,ชลบุรี
1107,หนองอิรุณ,137,บ้านบึง,11,ชลบุรี
1108,หนองไผ่แก้ว,137,บ้านบึง,11,ชลบุรี
1112,หนองใหญ่,138,หนองใหญ่,11,ชลบุรี
1113,คลองพลู,138,หนองใหญ่,11,ชลบุรี
1114,หนองเสือช้าง,138,หนองใหญ่,11,ชลบุรี
1115,ห้างสูง,138,หนองใหญ่,11,ชลบุรี
1116,เขาซก,138,หนองใหญ่,11,ชลบุรี
1117,บางละมุง,139,บางละมุง,11,ชลบุรี
1118,หนองปรือ,139,บางละมุง,11,ชลบุรี
1119,หนองปลาไหล,139,บางละมุง,11,ชลบุรี
1120,โป่ง,139,บางละมุง,11,ชลบุรี
1121,เขาไม้แก้ว,139,บางละมุง,11,ชลบุรี
1122,ห้วยใหญ่,139,บางละมุง,11,ชลบุรี
1123,ตะเคียนเตี้ย,139,บางละมุง,11,ชลบุรี
1124,นาเกลือ,139,บางละมุง,11,ชลบุรี
1125,พานทอง,140,พานทอง,11,ชลบุรี
1126,หนองตำลึง,140,พานทอง,11,ชลบุรี
1127,มาบโป่ง,140,พานทอง,11,ชลบุรี
1128,หนองกะขะ,140,พานทอง,11,ชลบุรี
1129,หนองหงษ์,140,พานทอง,11,ชลบุรี
1130,โคกขี้หนอน,140,พานทอง,11,ชลบุรี
1131,บ้านเก่า,140,พานทอง,11,ชลบุรี
1132,หน้าประดู่,140,พานทอง,11,ชลบุรี
1133,บางนาง,140,พานทอง,11,ชลบุรี
1134,เกาะลอย,140,พานทอง,11,ชลบุรี
1135,บางหัก,140,พานทอง,11,ชลบุรี
1136,พนัสนิคม,141,พนัสนิคม,11,ชลบุรี
1137,หน้าพระธาตุ,141,พนัสนิคม,11,ชลบุรี
1138,วัดหลวง,141,พนัสนิคม,11,ชลบุรี
1139,บ้านเซิด,141,พนัสนิคม,11,ชลบุรี
1140,นาเริก,141,พนัสนิคม,11,ชลบุรี
1141,หมอนนาง,141,พนัสนิคม,11,ชลบุรี
1142,สระสี่เหลี่ยม,141,พนัสนิคม,11,ชลบุรี
1143,วัดโบสถ์,141,พนัสนิคม,11,ชลบุรี
1144,กุฎโง้ง,141,พนัสนิคม,11,ชลบุรี
1145,หัวถนน,141,พนัสนิคม,11,ชลบุรี
1146,ท่าข้าม,141,พนัสนิคม,11,ชลบุรี
